trip_id,stop_id,is_peak_hour,seat_occupancy,delay_min,arrival_time
500D-32,500D-32#15,0,53,0,16:16:00
500D-32,500D-32#16,0,40,0,16:18:00
500D-32,500D-32#17,0,50,1,16:21:00
500D-32,500D-32#18,0,61,1,16:26:00
500D-32,500D-32#19,0,69,2,16:29:00
500D-32,500D-32#20,0,49,1,16:31:00
500D-32,500D-32#21,0,67,1,16:35:00
500D-32,500D-32#22,0,47,0,16:37:00
500D-32,500D-32#23,0,61,2,16:40:00
500D-32,500D-32#24,0,45,1,16:43:00
500D-32,500D-32#25,0,51,1,16:45:00
500D-32,500D-32#26,0,40,2,16:48:00
500D-32,500D-32#27,0,55,1,16:53:00
500D-32,500D-32#28,0,48,1,16:56:00
500D-32,500D-32#29,0,62,0,16:58:00
500D-32,500D-32#30,1,92,5,17:00:00
500D-32,500D-32#31,1,89,5,17:05:00
500D-32,500D-32#32,1,72,3,17:10:00
500D-32,500D-32#33,1,73,5,17:13:00
500D-32,500D-32#34,1,84,2,17:17:00
500D-32,500D-32#35,1,74,5,17:19:00
500D-32,500D-32#36,1,85,4,17:23:00
500D-32,500D-32#37,1,76,4,17:28:00
500D-33,500D-33#1,0,50,1,15:40:00
500D-33,500D-33#2,0,62,2,15:42:00
500D-33,500D-33#3,0,51,1,15:45:00
500D-33,500D-33#4,0,47,1,15:47:00
500D-33,500D-33#5,0,61,2,15:49:00
500D-33,500D-33#6,0,47,1,15:52:00
500D-33,500D-33#7,0,45,2,15:56:00
500D-33,500D-33#8,0,65,2,15:58:00
500D-33,500D-33#9,0,40,1,16:03:00
500D-33,500D-33#10,0,55,2,16:08:00
500D-33,500D-33#11,0,60,1,16:11:00
500D-33,500D-33#12,0,43,1,16:13:00
500D-33,500D-33#13,0,43,2,16:16:00
500D-33,500D-33#14,0,50,2,16:18:00
500D-33,500D-33#15,0,46,2,16:20:00
500D-33,500D-33#16,0,61,2,16:25:00
500D-33,500D-33#17,0,51,1,16:27:00
500D-33,500D-33#18,0,47,0,16:29:00
500D-33,500D-33#19,0,44,1,16:33:00
500D-33,500D-33#20,0,56,2,16:38:00
500D-33,500D-33#21,0,43,1,16:41:00
500D-33,500D-33#22,0,52,0,16:45:00
500D-33,500D-33#23,0,40,1,16:50:00
500D-33,500D-33#24,0,44,1,16:54:00
500D-33,500D-33#25,0,64,0,16:59:00
500D-33,500D-33#26,1,73,2,17:01:00
500D-33,500D-33#27,1,82,2,17:03:00
500D-33,500D-33#28,1,97,5,17:05:00
500D-33,500D-33#29,1,98,4,17:10:00
500D-33,500D-33#30,1,92,4,17:14:00
500D-33,500D-33#31,1,89,5,17:16:00
500D-33,500D-33#32,1,73,2,17:20:00
500D-33,500D-33#33,1,77,3,17:25:00
500D-33,500D-33#34,1,84,3,17:29:00
500D-33,500D-33#35,1,82,3,17:32:00
500D-33,500D-33#36,1,78,2,17:36:00
500D-33,500D-33#37,1,98,3,17:41:00
500D-34,500D-34#1,0,50,2,16:00:00
500D-34,500D-34#2,0,68,1,16:04:00
500D-34,500D-34#3,0,44,1,16:07:00
500D-34,500D-34#4,0,52,1,16:11:00
500D-34,500D-34#5,0,57,0,16:14:00
500D-34,500D-34#6,0,46,0,16:19:00
500D-34,500D-34#7,0,69,2,16:21:00
500D-34,500D-34#8,0,55,2,16:26:00
500D-34,500D-34#9,0,42,2,16:28:00
500D-34,500D-34#10,0,69,2,16:30:00
500D-34,500D-34#11,0,49,0,16:33:00
500D-34,500D-34#12,0,42,0,16:37:00
500D-34,500D-34#13,0,43,0,16:39:00
500D-34,500D-34#14,0,68,0,16:44:00
500D-34,500D-34#15,0,67,0,16:48:00
500D-34,500D-34#16,0,60,0,16:52:00
500D-34,500D-34#17,0,63,2,16:55:00
500D-34,500D-34#18,0,65,0,16:57:00
500D-34,500D-34#19,1,88,3,17:02:00
500D-34,500D-34#20,1,72,5,17:05:00
500D-34,500D-34#21,1,71,4,17:08:00
500D-34,500D-34#22,1,70,2,17:13:00
500D-34,500D-34#23,1,99,5,17:15:00
500D-34,500D-34#24,1,71,5,17:18:00
500D-34,500D-34#25,1,70,2,17:22:00
500D-34,500D-34#26,1,75,5,17:25:00
500D-34,500D-34#27,1,89,3,17:30:00
500D-34,500D-34#28,1,82,3,17:33:00
500D-34,500D-34#29,1,91,2,17:35:00
500D-34,500D-34#30,1,93,3,17:37:00
500D-34,500D-34#31,1,90,3,17:42:00
500D-34,500D-34#32,1,85,4,17:44:00
500D-34,500D-34#33,1,74,4,17:47:00
500D-34,500D-34#34,1,84,3,17:50:00
500D-34,500D-34#35,1,80,4,17:55:00
500D-34,500D-34#36,1,95,4,17:58:00
500D-34,500D-34#37,1,85,3,18:01:00
500D-35,500D-35#1,0,50,0,16:20:00
500D-35,500D-35#2,0,66,1,16:23:00
500D-35,500D-35#3,0,45,1,16:26:00
500D-35,500D-35#4,0,41,1,16:31:00
500D-35,500D-35#5,0,64,1,16:35:00
500D-35,500D-35#6,0,49,1,16:39:00
500D-35,500D-35#7,0,58,0,16:43:00
500D-35,500D-35#8,0,47,0,16:48:00
500D-35,500D-35#9,0,64,2,16:51:00
500D-35,500D-35#10,0,46,0,16:56:00
500D-35,500D-35#11,1,71,5,17:00:00
500D-35,500D-35#12,1,95,2,17:02:00
500D-35,500D-35#13,1,94,4,17:07:00
500D-35,500D-35#14,1,73,2,17:09:00
500D-35,500D-35#15,1,94,2,17:12:00
500D-35,500D-35#16,1,93,2,17:15:00
500D-35,500D-35#17,1,82,5,17:19:00
500D-35,500D-35#18,1,70,2,17:23:00
500D-35,500D-35#19,1,86,4,17:27:00
500D-35,500D-35#20,1,70,4,17:30:00
500D-35,500D-35#21,1,91,4,17:33:00
500D-35,500D-35#22,1,71,2,17:38:00
500D-35,500D-35#23,1,98,2,17:43:00
500D-35,500D-35#24,1,70,3,17:47:00
500D-35,500D-35#25,1,72,5,17:49:00
500D-35,500D-35#26,1,79,5,17:51:00
500D-35,500D-35#27,1,72,3,17:56:00
500D-35,500D-35#28,1,77,3,17:58:00
500D-35,500D-35#29,1,88,5,18:02:00
500D-35,500D-35#30,1,71,5,18:04:00
500D-35,500D-35#31,1,74,3,18:08:00
500D-35,500D-35#32,1,99,2,18:12:00
500D-35,500D-35#33,1,79,3,18:17:00
500D-35,500D-35#34,1,80,3,18:21:00
500D-35,500D-35#35,1,71,2,18:26:00
500D-35,500D-35#36,1,83,4,18:30:00
500D-35,500D-35#37,1,86,5,18:32:00
500D-36,500D-36#1,0,41,1,16:40:00
500D-36,500D-36#2,0,55,0,16:43:00
500D-36,500D-36#3,0,52,2,16:47:00
500D-36,500D-36#4,0,65,2,16:49:00
500D-36,500D-36#5,0,56,2,16:54:00
500D-36,500D-36#6,0,49,0,16:56:00
500D-36,500D-36#7,0,48,1,16:59:00
500D-36,500D-36#8,1,81,4,17:02:00
500D-36,500D-36#9,1,91,5,17:05:00
500D-36,500D-36#10,1,91,3,17:09:00
500D-36,500D-36#11,1,77,2,17:12:00
500D-36,500D-36#12,1,80,5,17:15:00
500D-36,500D-36#13,1,81,5,17:20:00
500D-36,500D-36#14,1,91,4,17:22:00
500D-36,500D-36#15,1,76,5,17:24:00
500D-36,500D-36#16,1,98,3,17:28:00
500D-36,500D-36#17,1,97,5,17:33:00
500D-36,500D-36#18,1,84,4,17:37:00
500D-36,500D-36#19,1,76,3,17:39:00
500D-36,500D-36#20,1,71,5,17:41:00
500D-36,500D-36#21,1,94,2,17:44:00
500D-36,500D-36#22,1,74,3,17:47:00
500D-36,500D-36#23,1,73,2,17:49:00
500D-36,500D-36#24,1,89,3,17:52:00
500D-36,500D-36#25,1,99,2,17:56:00
500D-36,500D-36#26,1,70,2,17:58:00
500D-36,500D-36#27,1,75,3,18:03:00
500D-36,500D-36#28,1,75,3,18:05:00
500D-36,500D-36#29,1,84,2,18:10:00
500D-36,500D-36#30,1,75,5,18:15:00
500D-36,500D-36#31,1,78,3,18:19:00
500D-36,500D-36#32,1,95,4,18:21:00
500D-36,500D-36#33,1,83,5,18:26:00
500D-36,500D-36#34,1,70,3,18:28:00
500D-36,500D-36#35,1,94,2,18:33:00
500D-36,500D-36#36,1,98,4,18:35:00
500D-36,500D-36#37,1,87,4,18:38:00
500D-37,500D-37#1,1,71,4,17:00:00
500D-37,500D-37#2,1,96,4,17:05:00
500D-37,500D-37#3,1,94,2,17:08:00
500D-37,500D-37#4,1,78,3,17:13:00
500D-37,500D-37#5,1,86,2,17:16:00
500D-37,500D-37#6,1,79,4,17:18:00
500D-37,500D-37#7,1,82,2,17:21:00
500D-37,500D-37#8,1,98,3,17:25:00
500D-37,500D-37#9,1,93,4,17:28:00
500D-37,500D-37#10,1,70,5,17:30:00
500D-37,500D-37#11,1,75,2,17:33:00
500D-37,500D-37#12,1,92,2,17:38:00
500D-37,500D-37#13,1,88,2,17:41:00
500D-37,500D-37#14,1,90,5,17:46:00
500D-37,500D-37#15,1,71,2,17:49:00
500D-37,500D-37#16,1,70,2,17:52:00
500D-37,500D-37#17,1,81,3,17:57:00
500D-37,500D-37#18,1,76,3,17:59:00
500D-37,500D-37#19,1,77,3,18:01:00
500D-37,500D-37#20,1,90,4,18:03:00
500D-37,500D-37#21,1,78,4,18:08:00
500D-37,500D-37#22,1,77,4,18:12:00
500D-37,500D-37#23,1,91,4,18:16:00
500D-37,500D-37#24,1,86,3,18:19:00
500D-37,500D-37#25,1,95,2,18:21:00
500D-37,500D-37#26,1,80,2,18:25:00
500D-37,500D-37#27,1,71,4,18:28:00
500D-37,500D-37#28,1,85,4,18:33:00
500D-37,500D-37#29,1,71,5,18:37:00
500D-37,500D-37#30,1,73,2,18:39:00
500D-37,500D-37#31,1,80,3,18:42:00
500D-37,500D-37#32,1,83,5,18:47:00
500D-37,500D-37#33,1,83,2,18:50:00
500D-37,500D-37#34,1,87,3,18:54:00
500D-37,500D-37#35,1,80,5,18:58:00
500D-37,500D-37#36,1,82,4,19:01:00
500D-37,500D-37#37,1,86,4,19:04:00
500D-38,500D-38#1,1,83,5,17:20:00
500D-38,500D-38#2,1,85,4,17:22:00
500D-38,500D-38#3,1,99,5,17:24:00
500D-38,500D-38#4,1,99,3,17:28:00
500D-38,500D-38#5,1,89,4,17:32:00
500D-38,500D-38#6,1,91,4,17:35:00
500D-38,500D-38#7,1,88,2,17:38:00
500D-38,500D-38#8,1,75,5,17:40:00
500D-38,500D-38#9,1,80,2,17:43:00
500D-38,500D-38#10,1,89,3,17:47:00
500D-38,500D-38#11,1,81,5,17:52:00
500D-38,500D-38#12,1,89,3,17:56:00
500D-38,500D-38#13,1,92,4,18:01:00
500D-38,500D-38#14,1,94,5,18:04:00
500D-38,500D-38#15,1,91,2,18:06:00
500D-38,500D-38#16,1,70,3,18:10:00
500D-38,500D-38#17,1,91,4,18:15:00
500D-38,500D-38#18,1,99,4,18:18:00
500D-38,500D-38#19,1,97,2,18:23:00
500D-38,500D-38#20,1,84,4,18:28:00
500D-38,500D-38#21,1,85,5,18:32:00
500D-38,500D-38#22,1,71,4,18:34:00
500D-38,500D-38#23,1,71,3,18:38:00
500D-38,500D-38#24,1,85,2,18:40:00
500D-38,500D-38#25,1,73,4,18:42:00
500D-38,500D-38#26,1,94,2,18:47:00
500D-38,500D-38#27,1,85,4,18:50:00
500D-38,500D-38#28,1,91,3,18:52:00
500D-38,500D-38#29,1,87,4,18:56:00
500D-38,500D-38#30,1,97,5,19:00:00
500D-38,500D-38#31,1,72,5,19:03:00
500D-38,500D-38#32,1,70,5,19:06:00
500D-38,500D-38#33,1,91,5,19:10:00
500D-38,500D-38#34,1,94,4,19:15:00
500D-38,500D-38#35,1,92,5,19:18:00
500D-38,500D-38#36,1,92,2,19:22:00
500D-38,500D-38#37,1,96,4,19:27:00
500D-39,500D-39#1,1,90,2,17:40:00
500D-39,500D-39#2,1,86,4,17:44:00
500D-39,500D-39#3,1,87,3,17:49:00
500D-39,500D-39#4,1,88,2,17:54:00
500D-39,500D-39#5,1,81,2,17:59:00
500D-39,500D-39#6,1,92,3,18:02:00
500D-39,500D-39#7,1,86,5,18:07:00
500D-39,500D-39#8,1,71,3,18:09:00
500D-39,500D-39#9,1,71,5,18:14:00
500D-39,500D-39#10,1,88,4,18:19:00
500D-39,500D-39#11,1,91,3,18:23:00
500D-39,500D-39#12,1,74,5,18:26:00
500D-39,500D-39#13,1,89,4,18:29:00
500D-39,500D-39#14,1,91,2,18:31:00
500D-39,500D-39#15,1,71,4,18:33:00
500D-39,500D-39#16,1,75,4,18:38:00
500D-39,500D-39#17,1,88,2,18:43:00
500D-39,500D-39#18,1,86,4,18:45:00
500D-39,500D-39#19,1,86,5,18:48:00
500D-39,500D-39#20,1,74,5,18:52:00
500D-39,500D-39#21,1,91,3,18:57:00
500D-39,500D-39#22,1,85,5,19:02:00
500D-39,500D-39#23,1,84,5,19:04:00
500D-39,500D-39#24,1,90,2,19:07:00
500D-39,500D-39#25,1,70,4,19:09:00
500D-39,500D-39#26,1,81,3,19:11:00
500D-39,500D-39#27,1,78,5,19:14:00
500D-39,500D-39#28,1,85,4,19:16:00
500D-39,500D-39#29,1,98,5,19:18:00
500D-39,500D-39#30,1,95,2,19:21:00
500D-39,500D-39#31,1,93,3,19:25:00
500D-39,500D-39#32,1,94,3,19:27:00
500D-39,500D-39#33,1,97,5,19:31:00
500D-39,500D-39#34,1,81,2,19:36:00
500D-39,500D-39#35,1,94,3,19:41:00
500D-39,500D-39#36,1,94,5,19:45:00
500D-39,500D-39#37,1,85,4,19:49:00
500D-40,500D-40#1,1,73,5,18:00:00
500D-40,500D-40#2,1,80,2,18:05:00
500D-40,500D-40#3,1,89,4,18:08:00
500D-40,500D-40#4,1,89,5,18:11:00
500D-40,500D-40#5,1,98,3,18:15:00
500D-40,500D-40#6,1,99,4,18:19:00
500D-40,500D-40#7,1,71,2,18:24:00
500D-40,500D-40#8,1,76,2,18:26:00
500D-40,500D-40#9,1,88,2,18:30:00
500D-40,500D-40#10,1,86,2,18:32:00
500D-40,500D-40#11,1,93,2,18:34:00
500D-40,500D-40#12,1,84,4,18:39:00
500D-40,500D-40#13,1,82,4,18:44:00
500D-40,500D-40#14,1,79,2,18:49:00
500D-40,500D-40#15,1,84,5,18:51:00
500D-40,500D-40#16,1,82,2,18:55:00
500D-40,500D-40#17,1,98,5,18:59:00
500D-40,500D-40#18,1,83,2,19:03:00
500D-40,500D-40#19,1,90,5,19:07:00
500D-40,500D-40#20,1,78,4,19:09:00
500D-40,500D-40#21,1,97,4,19:11:00
500D-40,500D-40#22,1,86,3,19:15:00
500D-40,500D-40#23,1,83,3,19:17:00
500D-40,500D-40#24,1,98,5,19:20:00
500D-40,500D-40#25,1,72,4,19:22:00
500D-40,500D-40#26,1,88,4,19:24:00
500D-40,500D-40#27,1,84,3,19:28:00
500D-40,500D-40#28,1,80,5,19:32:00
500D-40,500D-40#29,1,74,2,19:34:00
500D-40,500D-40#30,1,89,5,19:37:00
500D-40,500D-40#31,1,90,4,19:39:00
500D-40,500D-40#32,1,95,2,19:44:00
500D-40,500D-40#33,1,75,4,19:46:00
500D-40,500D-40#34,1,90,5,19:50:00
500D-40,500D-40#35,1,97,2,19:54:00
500D-40,500D-40#36,1,93,3,19:57:00
500D-40,500D-40#37,1,90,5,19:59:00
500D-41,500D-41#1,1,70,4,18:20:00
500D-41,500D-41#2,1,89,4,18:25:00
500D-41,500D-41#3,1,85,5,18:29:00
500D-41,500D-41#4,1,70,2,18:32:00
500D-41,500D-41#5,1,99,2,18:36:00
500D-41,500D-41#6,1,86,3,18:38:00
500D-41,500D-41#7,1,72,3,18:40:00
500D-41,500D-41#8,1,71,4,18:44:00
500D-41,500D-41#9,1,98,2,18:49:00
500D-41,500D-41#10,1,86,3,18:51:00
500D-41,500D-41#11,1,82,4,18:56:00
500D-41,500D-41#12,1,92,4,18:59:00
500D-41,500D-41#13,1,81,2,19:03:00
500D-41,500D-41#14,1,80,4,19:05:00
500D-41,500D-41#15,1,92,2,19:07:00
500D-41,500D-41#16,1,84,2,19:11:00
500D-41,500D-41#17,1,76,5,19:14:00
500D-41,500D-41#18,1,76,2,19:18:00
500D-41,500D-41#19,1,97,5,19:21:00
500D-41,500D-41#20,1,86,3,19:24:00
500D-41,500D-41#21,1,70,2,19:27:00
500D-41,500D-41#22,1,93,3,19:29:00
500D-41,500D-41#23,1,98,4,19:32:00
500D-41,500D-41#24,1,88,4,19:37:00
500D-41,500D-41#25,1,92,2,19:42:00
500D-41,500D-41#26,1,88,5,19:47:00
500D-41,500D-41#27,1,84,2,19:52:00
500D-41,500D-41#28,1,79,3,19:57:00
500D-41,500D-41#29,1,83,5,20:01:00
500D-41,500D-41#30,1,75,2,20:05:00
500D-41,500D-41#31,1,73,2,20:10:00
500D-41,500D-41#32,1,99,4,20:12:00
500D-41,500D-41#33,1,99,4,20:16:00
500D-41,500D-41#34,1,96,4,20:18:00
500D-41,500D-41#35,1,70,4,20:21:00
500D-41,500D-41#36,1,74,2,20:26:00
500D-41,500D-41#37,1,90,5,20:29:00
500D-42,500D-42#1,1,89,2,18:40:00
500D-42,500D-42#2,1,73,4,18:43:00
500D-42,500D-42#3,1,91,5,18:48:00
500D-42,500D-42#4,1,95,3,18:52:00
500D-42,500D-42#5,1,93,4,18:56:00
500D-42,500D-42#6,1,77,3,19:01:00
500D-42,500D-42#7,1,72,2,19:05:00
500D-42,500D-42#8,1,98,5,19:10:00
500D-42,500D-42#9,1,97,3,19:15:00
500D-42,500D-42#10,1,74,2,19:18:00
500D-42,500D-42#11,1,83,5,19:23:00
500D-42,500D-42#12,1,93,3,19:27:00
500D-42,500D-42#13,1,75,3,19:31:00
500D-42,500D-42#14,1,96,4,19:33:00
500D-42,500D-42#15,1,70,3,19:38:00
500D-42,500D-42#16,1,76,5,19:41:00
500D-42,500D-42#17,1,73,4,19:46:00
500D-42,500D-42#18,1,79,2,19:49:00
500D-42,500D-42#19,1,78,5,19:53:00
500D-42,500D-42#20,1,98,5,19:58:00
500D-42,500D-42#21,1,93,5,20:03:00
500D-42,500D-42#22,1,95,3,20:05:00
500D-42,500D-42#23,1,73,4,20:09:00
500D-42,500D-42#24,1,87,4,20:14:00
500D-42,500D-42#25,1,77,2,20:19:00
500D-42,500D-42#26,1,74,4,20:21:00
500D-42,500D-42#27,1,83,5,20:25:00
500D-42,500D-42#28,1,98,4,20:29:00
500D-42,500D-42#29,1,80,4,20:32:00
500D-42,500D-42#30,1,80,5,20:37:00
500D-42,500D-42#31,1,95,3,20:42:00
500D-42,500D-42#32,1,84,3,20:45:00
500D-42,500D-42#33,1,80,4,20:48:00
500D-42,500D-42#34,1,77,5,20:50:00
500D-42,500D-42#35,1,92,3,20:54:00
500D-42,500D-42#36,1,94,3,20:59:00
500D-42,500D-42#37,0,48,0,21:04:00
500D-43,500D-43#1,1,88,4,19:00:00
500D-43,500D-43#2,1,89,3,19:05:00
500D-43,500D-43#3,1,91,2,19:08:00
500D-43,500D-43#4,1,90,4,19:11:00
500D-43,500D-43#5,1,73,5,19:16:00
500D-43,500D-43#6,1,79,3,19:18:00
500D-43,500D-43#7,1,80,4,19:20:00
500D-43,500D-43#8,1,80,4,19:23:00
500D-43,500D-43#9,1,71,3,19:25:00
500D-43,500D-43#10,1,71,2,19:29:00
500D-43,500D-43#11,1,79,4,19:31:00
500D-43,500D-43#12,1,77,3,19:36:00
500D-43,500D-43#13,1,86,3,19:39:00
500D-43,500D-43#14,1,80,5,19:44:00
500D-43,500D-43#15,1,74,3,19:47:00
500D-43,500D-43#16,1,96,4,19:50:00
500D-43,500D-43#17,1,74,5,19:54:00
500D-43,500D-43#18,1,84,5,19:59:00
500D-43,500D-43#19,1,89,4,20:04:00
500D-43,500D-43#20,1,82,2,20:07:00
500D-43,500D-43#21,1,95,4,20:11:00
500D-43,500D-43#22,1,93,4,20:14:00
500D-43,500D-43#23,1,94,4,20:19:00
500D-43,500D-43#24,1,76,5,20:21:00
500D-43,500D-43#25,1,71,4,20:25:00
500D-43,500D-43#26,1,78,3,20:29:00
500D-43,500D-43#27,1,80,5,20:31:00
500D-43,500D-43#28,1,99,5,20:35:00
500D-43,500D-43#29,1,97,5,20:37:00
500D-43,500D-43#30,1,93,3,20:42:00
500D-43,500D-43#31,1,91,2,20:47:00
500D-43,500D-43#32,1,97,5,20:49:00
500D-43,500D-43#33,1,87,4,20:53:00
500D-43,500D-43#34,1,78,5,20:56:00
500D-43,500D-43#35,1,93,4,20:59:00
500D-43,500D-43#36,0,41,0,21:02:00
500D-43,500D-43#37,0,39,2,21:05:00
500D-44,500D-44#1,1,83,5,19:20:00
500D-44,500D-44#2,1,81,4,19:24:00
500D-44,500D-44#3,1,76,5,19:29:00
500D-44,500D-44#4,1,89,5,19:32:00
500D-44,500D-44#5,1,81,3,19:35:00
500D-44,500D-44#6,1,84,3,19:38:00
500D-44,500D-44#7,1,92,4,19:41:00
500D-44,500D-44#8,1,70,3,19:46:00
500D-44,500D-44#9,1,95,4,19:48:00
500D-44,500D-44#10,1,79,5,19:52:00
500D-44,500D-44#11,1,71,4,19:56:00
500D-44,500D-44#12,1,70,2,19:58:00
500D-44,500D-44#13,1,91,4,20:03:00
500D-44,500D-44#14,1,92,5,20:05:00
500D-44,500D-44#15,1,96,4,20:10:00
500D-44,500D-44#16,1,96,5,20:13:00
500D-44,500D-44#17,1,94,4,20:17:00
500D-44,500D-44#18,1,73,3,20:21:00
500D-44,500D-44#19,1,94,4,20:26:00
500D-44,500D-44#20,1,90,5,20:30:00
500D-44,500D-44#21,1,83,5,20:33:00
500D-44,500D-44#22,1,92,2,20:38:00
500D-44,500D-44#23,1,75,4,20:40:00
500D-44,500D-44#24,1,96,2,20:42:00
500D-44,500D-44#25,1,77,2,20:46:00
500D-44,500D-44#26,1,87,2,20:51:00
500D-44,500D-44#27,1,86,3,20:53:00
500D-44,500D-44#28,1,87,4,20:57:00
500D-44,500D-44#29,0,30,1,21:00:00
500D-44,500D-44#30,0,44,1,21:04:00
500D-44,500D-44#31,0,36,0,21:07:00
500D-44,500D-44#32,0,49,1,21:10:00
500D-44,500D-44#33,0,42,0,21:13:00
500D-44,500D-44#34,0,44,0,21:15:00
500D-44,500D-44#35,0,37,1,21:18:00
500D-44,500D-44#36,0,41,1,21:22:00
500D-44,500D-44#37,0,25,1,21:25:00
500D-45,500D-45#1,1,98,5,19:40:00
500D-45,500D-45#2,1,72,2,19:42:00
500D-45,500D-45#3,1,80,5,19:46:00
500D-45,500D-45#4,1,86,2,19:50:00
500D-45,500D-45#5,1,99,2,19:55:00
500D-45,500D-45#6,1,91,2,20:00:00
500D-45,500D-45#7,1,93,5,20:02:00
500D-45,500D-45#8,1,71,2,20:06:00
500D-45,500D-45#9,1,91,2,20:10:00
500D-45,500D-45#10,1,70,2,20:12:00
500D-45,500D-45#11,1,93,4,20:15:00
500D-45,500D-45#12,1,94,4,20:17:00
500D-45,500D-45#13,1,91,5,20:20:00
500D-45,500D-45#14,1,73,3,20:22:00
500D-45,500D-45#15,1,83,2,20:24:00
500D-45,500D-45#16,1,94,5,20:26:00
500D-45,500D-45#17,1,82,2,20:29:00
500D-45,500D-45#18,1,86,2,20:32:00
500D-45,500D-45#19,1,79,5,20:37:00
500D-45,500D-45#20,1,86,5,20:42:00
500D-45,500D-45#21,1,81,5,20:44:00
500D-45,500D-45#22,1,94,4,20:48:00
500D-45,500D-45#23,1,81,4,20:53:00
500D-45,500D-45#24,1,78,5,20:55:00
500D-45,500D-45#25,1,89,5,20:58:00
500D-45,500D-45#26,0,41,0,21:01:00
500D-45,500D-45#27,0,34,0,21:05:00
500D-45,500D-45#28,0,41,2,21:10:00
500D-45,500D-45#29,0,36,1,21:15:00
500D-45,500D-45#30,0,24,1,21:20:00
500D-45,500D-45#31,0,41,0,21:23:00
500D-45,500D-45#32,0,48,2,21:25:00
500D-45,500D-45#33,0,25,2,21:30:00
500D-45,500D-45#34,0,29,2,21:34:00
500D-45,500D-45#35,0,20,0,21:36:00
500D-45,500D-45#36,0,26,2,21:40:00
500D-45,500D-45#37,0,45,0,21:45:00
500D-46,500D-46#1,1,93,3,20:00:00
500D-46,500D-46#2,1,83,4,20:05:00
500D-46,500D-46#3,1,70,5,20:09:00
500D-46,500D-46#4,1,93,3,20:13:00
500D-46,500D-46#5,1,82,4,20:17:00
500D-46,500D-46#6,1,90,2,20:19:00
500D-46,500D-46#7,1,76,4,20:22:00
500D-46,500D-46#8,1,75,5,20:27:00
500D-46,500D-46#9,1,88,3,20:32:00
500D-46,500D-46#10,1,78,5,20:37:00
500D-46,500D-46#11,1,70,4,20:39:00
500D-46,500D-46#12,1,82,2,20:42:00
500D-46,500D-46#13,1,79,3,20:47:00
500D-46,500D-46#14,1,90,5,20:50:00
500D-46,500D-46#15,1,88,4,20:52:00
500D-46,500D-46#16,1,87,3,20:54:00
500D-46,500D-46#17,1,87,3,20:59:00
500D-46,500D-46#18,0,26,2,21:01:00
500D-46,500D-46#19,0,21,1,21:06:00
500D-46,500D-46#20,0,49,0,21:10:00
500D-46,500D-46#21,0,44,2,21:14:00
500D-46,500D-46#22,0,40,0,21:16:00
500D-46,500D-46#23,0,45,2,21:20:00
500D-46,500D-46#24,0,43,2,21:23:00
500D-46,500D-46#25,0,32,2,21:26:00
500D-46,500D-46#26,0,48,1,21:28:00
500D-46,500D-46#27,0,41,2,21:30:00
500D-46,500D-46#28,0,46,0,21:33:00
500D-46,500D-46#29,0,43,2,21:38:00
500D-46,500D-46#30,0,45,0,21:43:00
500D-46,500D-46#31,0,39,0,21:48:00
500D-46,500D-46#32,0,47,1,21:52:00
500D-46,500D-46#33,0,49,1,21:55:00
500D-46,500D-46#34,0,49,1,21:58:00
500D-46,500D-46#35,0,36,2,22:02:00
500D-46,500D-46#36,0,37,1,22:07:00
500D-46,500D-46#37,0,21,1,22:12:00
500D-47,500D-47#1,1,98,2,20:20:00
500D-47,500D-47#2,1,90,3,20:22:00
500D-47,500D-47#3,1,84,5,20:27:00
500D-47,500D-47#4,1,79,5,20:31:00
500D-47,500D-47#5,1,76,5,20:33:00
500D-47,500D-47#6,1,73,2,20:35:00
500D-47,500D-47#7,1,99,2,20:39:00
500D-47,500D-47#8,1,70,3,20:43:00
500D-47,500D-47#9,1,81,3,20:45:00
500D-47,500D-47#10,1,72,2,20:50:00
500D-47,500D-47#11,1,99,2,20:52:00
500D-47,500D-47#12,1,86,3,20:54:00
500D-47,500D-47#13,1,96,5,20:58:00
500D-47,500D-47#14,0,44,2,21:02:00
500D-47,500D-47#15,0,44,2,21:05:00
500D-47,500D-47#16,0,42,0,21:07:00
500D-47,500D-47#17,0,31,1,21:09:00
500D-47,500D-47#18,0,20,0,21:11:00
500D-47,500D-47#19,0,27,1,21:15:00
500D-47,500D-47#20,0,24,0,21:18:00
500D-47,500D-47#21,0,49,2,21:20:00
500D-47,500D-47#22,0,23,1,21:24:00
500D-47,500D-47#23,0,41,1,21:27:00
500D-47,500D-47#24,0,40,2,21:32:00
500D-47,500D-47#25,0,20,2,21:35:00
500D-47,500D-47#26,0,29,1,21:40:00
500D-47,500D-47#27,0,34,1,21:44:00
500D-47,500D-47#28,0,20,0,21:47:00
500D-47,500D-47#29,0,35,0,21:52:00
500D-47,500D-47#30,0,39,2,21:55:00
500D-47,500D-47#31,0,20,0,21:58:00
500D-47,500D-47#32,0,46,0,22:03:00
500D-47,500D-47#33,0,36,2,22:06:00
500D-47,500D-47#34,0,32,1,22:11:00
500D-47,500D-47#35,0,31,0,22:13:00
500D-47,500D-47#36,0,28,1,22:18:00
500D-47,500D-47#37,0,20,1,22:23:00
500D-48,500D-48#1,1,72,2,20:40:00
500D-48,500D-48#2,1,92,3,20:44:00
500D-48,500D-48#3,1,75,2,20:46:00
